orderID,productID,orderDate,productName,categoryName,quantity,salesRevenue
10871,6,2015-02-05,"Grandma's Boysenberry Spread",Condiments,50,1187.5
10871,16,2015-02-05,Pavlova,Confections,12,198.93
10871,17,2015-02-05,"Alice Mutton","Meat & Poultry",16,592.8
10872,55,2015-02-05,"Pate chinois","Meat & Poultry",10,228
10872,62,2015-02-05,"Tarte au sucre",Confections,20,936.7
10872,64,2015-02-05,"Wimmers gute Semmelknodel","Grains & Cereals",15,473.81
10872,65,2015-02-05,"Louisiana Fiery Hot Pepper Sauce",Condiments,21,419.95
10873,21,2015-02-06,"Sir Rodney's Scones",Confections,20,200
10873,28,2015-02-06,"Rossle Sauerkraut",Produce,3,136.8
10874,10,2015-02-06,Ikura,Seafood,10,310
10875,19,2015-02-06,"Teatime Chocolate Biscuits",Confections,25,230
10875,47,2015-02-06,"Zaanse koeken",Confections,21,179.55
10875,49,2015-02-06,Maxilaku,Confections,15,300
10876,46,2015-02-09,Spegesild,Seafood,21,252
10876,64,2015-02-09,"Wimmers gute Semmelknodel","Grains & Cereals",20,665
10877,16,2015-02-09,Pavlova,Confections,30,392.62
10877,18,2015-02-09,"Carnarvon Tigers",Seafood,25,1562.5
10878,20,2015-02-10,"Sir Rodney's Marmalade",Confections,20,1539
10879,40,2015-02-10,"Boston Crab Meat",Seafood,12,220.8
10879,65,2015-02-10,"Louisiana Fiery Hot Pepper Sauce",Condiments,10,210.5
10879,76,2015-02-10,Lakkalikori,Beverages,10,180
10880,23,2015-02-10,Tunnbrod,"Grains & Cereals",30,216
10880,61,2015-02-10,"Sirop d'erable",Condiments,30,684
10880,70,2015-02-10,"Outback Lager",Beverages,50,600
10881,73,2015-02-11,"Rod Kaviar",Seafood,10,150
10882,42,2015-02-11,"Singaporean Hokkien Fried Mee","Grains & Cereals",25,350
10882,49,2015-02-11,Maxilaku,Confections,20,340
10882,54,2015-02-11,Tourtiere,"Meat & Poultry",32,202.64
10883,24,2015-02-12,"Guarana Fantastica",Beverages,8,36
10884,21,2015-02-12,"Sir Rodney's Scones",Confections,40,380
10884,56,2015-02-12,"Gnocchi di nonna Alice","Grains & Cereals",21,758.1
10884,65,2015-02-12,"Louisiana Fiery Hot Pepper Sauce",Condiments,12,239.97
10885,2,2015-02-12,Chang,Beverages,20,380
10885,24,2015-02-12,"Guarana Fantastica",Beverages,12,54
10885,70,2015-02-12,"Outback Lager",Beverages,30,450
10885,77,2015-02-12,"Original Frankfurter Grune Sose",Condiments,25,325
10886,10,2015-02-13,Ikura,Seafood,70,2170
10886,31,2015-02-13,"Gorgonzola Telino","Dairy Products",35,437.5
10886,77,2015-02-13,"Original Frankfurter Grune Sose",Condiments,40,520
10887,25,2015-02-13,"NuNuCa Nus-Nougat-Creme",Confections,5,70
10888,2,2015-02-16,Chang,Beverages,20,380
10888,68,2015-02-16,"Scottish Longbreads",Confections,18,225
10889,11,2015-02-16,"Queso Cabrales","Dairy Products",40,840
10889,38,2015-02-16,"Cote de Blaye",Beverages,40,10540
10890,17,2015-02-16,"Alice Mutton","Meat & Poultry",15,585
10890,34,2015-02-16,"Sasquatch Ale",Beverages,10,140
10890,41,2015-02-16,"Jack's New England Clam Chowder",Seafood,14,135.1
10891,30,2015-02-17,"Nord-Ost Matjeshering",Seafood,15,368.93
10892,59,2015-02-17,"Raclette Courdavault","Dairy Products",40,2090
10893,8,2015-02-18,"Northwoods Cranberry Sauce",Condiments,30,1200
10893,24,2015-02-18,"Guarana Fantastica",Beverages,10,45
10893,29,2015-02-18,"Thuringer Rostbratwurst","Meat & Poultry",24,2970.96
10893,30,2015-02-18,"Nord-Ost Matjeshering",Seafood,35,906.15
10893,36,2015-02-18,"Inlagd Sill",Seafood,20,380
10894,13,2015-02-18,Konbu,Seafood,28,159.6
10894,69,2015-02-18,Gudbrandsdalsost,"Dairy Products",50,1710
10894,75,2015-02-18,"Rhonbrau Klosterbier",Beverages,120,883.5
10895,24,2015-02-18,"Guarana Fantastica",Beverages,110,495
10895,39,2015-02-18,"Chartreuse verte",Beverages,45,810
10895,40,2015-02-18,"Boston Crab Meat",Seafood,91,1674.4
10895,60,2015-02-18,"Camembert Pierrot","Dairy Products",100,3400
10896,45,2015-02-19,"Rogede sild",Seafood,15,142.5
10896,56,2015-02-19,"Gnocchi di nonna Alice","Grains & Cereals",16,608
10897,29,2015-02-19,"Thuringer Rostbratwurst","Meat & Poultry",80,9903.2
10897,30,2015-02-19,"Nord-Ost Matjeshering",Seafood,36,932.04
10898,13,2015-02-20,Konbu,Seafood,5,30
10899,39,2015-02-20,"Chartreuse verte",Beverages,8,122.4
10900,70,2015-02-20,"Outback Lager",Beverages,3,33.75
10901,41,2015-02-23,"Jack's New England Clam Chowder",Seafood,30,289.5
10901,71,2015-02-23,Flotemysost,"Dairy Products",30,645
10902,55,2015-02-23,"Pate chinois","Meat & Poultry",30,612
10902,62,2015-02-23,"Tarte au sucre",Confections,6,251.43
10903,13,2015-02-24,Konbu,Seafood,40,240
10903,65,2015-02-24,"Louisiana Fiery Hot Pepper Sauce",Condiments,21,442.05
10903,68,2015-02-24,"Scottish Longbreads",Confections,20,250
10904,58,2015-02-24,"Escargots de Bourgogne",Seafood,15,198.75
10904,62,2015-02-24,"Tarte au sucre",Confections,35,1725.5
10905,1,2015-02-24,Chai,Beverages,20,342
10906,61,2015-02-25,"Sirop d'erable",Condiments,15,427.5
10907,75,2015-02-25,"Rhonbrau Klosterbier",Beverages,14,108.5
10908,7,2015-02-26,"Uncle Bob's Organic Dried Pears",Produce,20,570
10908,52,2015-02-26,"Filo Mix","Grains & Cereals",14,93.1
10909,7,2015-02-26,"Uncle Bob's Organic Dried Pears",Produce,12,360
10909,16,2015-02-26,Pavlova,Confections,15,261.75
10909,41,2015-02-26,"Jack's New England Clam Chowder",Seafood,5,48.25
10910,19,2015-02-26,"Teatime Chocolate Biscuits",Confections,12,110.4
10910,49,2015-02-26,Maxilaku,Confections,10,200
10910,61,2015-02-26,"Sirop d'erable",Condiments,5,142.5
10911,1,2015-02-26,Chai,Beverages,10,180
10911,17,2015-02-26,"Alice Mutton","Meat & Poultry",12,468
10911,67,2015-02-26,"Laughing Lumberjack Lager",Beverages,15,210
10912,11,2015-02-26,"Queso Cabrales","Dairy Products",40,630
10912,29,2015-02-26,"Thuringer Rostbratwurst","Meat & Poultry",60,5570.55
10913,4,2015-02-26,"Chef Anton's Cajun Seasoning",Condiments,30,495
10913,33,2015-02-26,Geitost,"Dairy Products",40,75
10913,58,2015-02-26,"Escargots de Bourgogne",Seafood,15,198.75
10914,71,2015-02-27,Flotemysost,"Dairy Products",25,537.5
10915,17,2015-02-27,"Alice Mutton","Meat & Poultry",10,390
10915,33,2015-02-27,Geitost,"Dairy Products",30,75
10915,54,2015-02-27,Tourtiere,"Meat & Poultry",10,74.5
10916,16,2015-02-27,Pavlova,Confections,6,104.7
10916,32,2015-02-27,"Mascarpone Fabioli","Dairy Products",6,192
10916,57,2015-02-27,"Ravioli Angelo","Grains & Cereals",20,390
10917,30,2015-03-02,"Nord-Ost Matjeshering",Seafood,1,25.89
10917,60,2015-03-02,"Camembert Pierrot","Dairy Products",10,340
10918,1,2015-03-02,Chai,Beverages,60,810
10918,60,2015-03-02,"Camembert Pierrot","Dairy Products",25,637.5
10919,16,2015-03-02,Pavlova,Confections,24,418.8
10919,25,2015-03-02,"NuNuCa Nus-Nougat-Creme",Confections,24,336
10919,40,2015-03-02,"Boston Crab Meat",Seafood,20,368
10920,50,2015-03-03,"Valkoinen suklaa",Confections,24,390
10921,35,2015-03-03,"Steeleye Stout",Beverages,10,180
10921,63,2015-03-03,Vegie-spread,Condiments,40,1756
10922,17,2015-03-03,"Alice Mutton","Meat & Poultry",15,585
10922,24,2015-03-03,"Guarana Fantastica",Beverages,35,157.5
10923,42,2015-03-03,"Singaporean Hokkien Fried Mee","Grains & Cereals",10,112
10923,43,2015-03-03,"Ipoh Coffee",Beverages,10,368
10923,67,2015-03-03,"Laughing Lumberjack Lager",Beverages,24,268.8
10924,10,2015-03-04,Ikura,Seafood,20,558
10924,28,2015-03-04,"Rossle Sauerkraut",Produce,30,1231.2
10924,75,2015-03-04,"Rhonbrau Klosterbier",Beverages,6,46.5
10925,36,2015-03-04,"Inlagd Sill",Seafood,25,403.75
10925,52,2015-03-04,"Filo Mix","Grains & Cereals",12,71.4
10926,11,2015-03-04,"Queso Cabrales","Dairy Products",2,42
10926,13,2015-03-04,Konbu,Seafood,10,60
10926,19,2015-03-04,"Teatime Chocolate Biscuits",Confections,7,64.4
10926,72,2015-03-04,"Mozzarella di Giovanni","Dairy Products",10,348
10927,20,2015-03-05,"Sir Rodney's Marmalade",Confections,5,405
10927,52,2015-03-05,"Filo Mix","Grains & Cereals",5,35
10927,76,2015-03-05,Lakkalikori,Beverages,20,360
10928,47,2015-03-05,"Zaanse koeken",Confections,5,47.5
10928,76,2015-03-05,Lakkalikori,Beverages,5,90
10929,21,2015-03-05,"Sir Rodney's Scones",Confections,60,600
10929,75,2015-03-05,"Rhonbrau Klosterbier",Beverages,49,379.75
10929,77,2015-03-05,"Original Frankfurter Grune Sose",Condiments,15,195
10930,21,2015-03-06,"Sir Rodney's Scones",Confections,36,360
10930,27,2015-03-06,"Schoggi Schokolade",Confections,25,1097.5
10930,55,2015-03-06,"Pate chinois","Meat & Poultry",25,480
10930,58,2015-03-06,"Escargots de Bourgogne",Seafood,30,318
10931,13,2015-03-06,Konbu,Seafood,42,214.2
10931,57,2015-03-06,"Ravioli Angelo","Grains & Cereals",30,585
10932,16,2015-03-06,Pavlova,Confections,30,471.15
10932,62,2015-03-06,"Tarte au sucre",Confections,14,621.18
10932,72,2015-03-06,"Mozzarella di Giovanni","Dairy Products",16,556.8
10932,75,2015-03-06,"Rhonbrau Klosterbier",Beverages,20,139.5
10933,53,2015-03-06,"Perth Pasties","Meat & Poultry",2,65.6
10933,61,2015-03-06,"Sirop d'erable",Condiments,30,855
10934,6,2015-03-09,"Grandma's Boysenberry Spread",Condiments,20,500
10935,1,2015-03-09,Chai,Beverages,21,378
10935,18,2015-03-09,"Carnarvon Tigers",Seafood,4,187.5
10935,23,2015-03-09,Tunnbrod,"Grains & Cereals",8,54
10936,36,2015-03-09,"Inlagd Sill",Seafood,30,456
10937,28,2015-03-10,"Rossle Sauerkraut",Produce,8,364.8
10937,34,2015-03-10,"Sasquatch Ale",Beverages,20,280
10938,13,2015-03-10,Konbu,Seafood,20,90
10938,43,2015-03-10,"Ipoh Coffee",Beverages,24,828
10938,60,2015-03-10,"Camembert Pierrot","Dairy Products",49,1249.5
10938,71,2015-03-10,Flotemysost,"Dairy Products",35,564.38
10939,2,2015-03-10,Chang,Beverages,10,161.5
10939,67,2015-03-10,"Laughing Lumberjack Lager",Beverages,40,476
10940,7,2015-03-11,"Uncle Bob's Organic Dried Pears",Produce,8,240
10940,13,2015-03-11,Konbu,Seafood,20,120
10941,31,2015-03-11,"Gorgonzola Telino","Dairy Products",44,412.5
10941,62,2015-03-11,"Tarte au sucre",Confections,30,1109.25
10941,68,2015-03-11,"Scottish Longbreads",Confections,80,750
10941,72,2015-03-11,"Mozzarella di Giovanni","Dairy Products",50,1740
10942,49,2015-03-11,Maxilaku,Confections,28,560
10943,13,2015-03-11,Konbu,Seafood,15,90
10943,22,2015-03-11,"Gustaf's Knackebrod","Grains & Cereals",21,441
10943,46,2015-03-11,Spegesild,Seafood,15,180
10944,11,2015-03-12,"Queso Cabrales","Dairy Products",5,78.75
10944,44,2015-03-12,"Gula Malacca",Condiments,18,262.58
10944,56,2015-03-12,"Gnocchi di nonna Alice","Grains & Cereals",18,684
10945,13,2015-03-12,Konbu,Seafood,20,120
10945,31,2015-03-12,"Gorgonzola Telino","Dairy Products",10,125
10946,10,2015-03-12,Ikura,Seafood,25,775
10946,24,2015-03-12,"Guarana Fantastica",Beverages,25,112.5
10946,77,2015-03-12,"Original Frankfurter Grune Sose",Condiments,40,520
10947,59,2015-03-13,"Raclette Courdavault","Dairy Products",4,220
10948,50,2015-03-13,"Valkoinen suklaa",Confections,9,146.25
10948,51,2015-03-13,"Manjimup Dried Apples",Produce,40,2120
10948,55,2015-03-13,"Pate chinois","Meat & Poultry",4,96
10949,6,2015-03-13,"Grandma's Boysenberry Spread",Condiments,12,300
10949,10,2015-03-13,Ikura,Seafood,30,930
10949,17,2015-03-13,"Alice Mutton","Meat & Poultry",6,234
10949,62,2015-03-13,"Tarte au sucre",Confections,60,2958
10950,4,2015-03-16,"Chef Anton's Cajun Seasoning",Condiments,5,110
10951,33,2015-03-16,Geitost,"Dairy Products",15,35.62
10951,41,2015-03-16,"Jack's New England Clam Chowder",Seafood,6,55
10951,75,2015-03-16,"Rhonbrau Klosterbier",Beverages,50,368.12
10952,6,2015-03-16,"Grandma's Boysenberry Spread",Condiments,16,380
10952,28,2015-03-16,"Rossle Sauerkraut",Produce,2,91.2
10953,20,2015-03-16,"Sir Rodney's Marmalade",Confections,50,3847.5
10953,31,2015-03-16,"Gorgonzola Telino","Dairy Products",50,593.75
10954,16,2015-03-17,Pavlova,Confections,28,415.31
10954,31,2015-03-17,"Gorgonzola Telino","Dairy Products",25,265.62
10954,45,2015-03-17,"Rogede sild",Seafood,30,285
10954,60,2015-03-17,"Camembert Pierrot","Dairy Products",24,693.6
10955,75,2015-03-17,"Rhonbrau Klosterbier",Beverages,12,74.4
10956,21,2015-03-17,"Sir Rodney's Scones",Confections,12,120
10956,47,2015-03-17,"Zaanse koeken",Confections,14,133
10956,51,2015-03-17,"Manjimup Dried Apples",Produce,8,424
10957,30,2015-03-18,"Nord-Ost Matjeshering",Seafood,30,776.7
10957,35,2015-03-18,"Steeleye Stout",Beverages,40,720
10957,64,2015-03-18,"Wimmers gute Semmelknodel","Grains & Cereals",8,266
10958,5,2015-03-18,"Chef Anton's Gumbo Mix",Condiments,20,427
10958,7,2015-03-18,"Uncle Bob's Organic Dried Pears",Produce,6,180
10958,72,2015-03-18,"Mozzarella di Giovanni","Dairy Products",5,174
10959,75,2015-03-18,"Rhonbrau Klosterbier",Beverages,20,131.75
10960,24,2015-03-19,"Guarana Fantastica",Beverages,10,33.75
10960,41,2015-03-19,"Jack's New England Clam Chowder",Seafood,24,231.6
10961,52,2015-03-19,"Filo Mix","Grains & Cereals",6,39.9
10961,76,2015-03-19,Lakkalikori,Beverages,60,1080
10962,7,2015-03-19,"Uncle Bob's Organic Dried Pears",Produce,45,1350
10962,13,2015-03-19,Konbu,Seafood,77,462
10962,53,2015-03-19,"Perth Pasties","Meat & Poultry",20,656
10962,69,2015-03-19,Gudbrandsdalsost,"Dairy Products",9,324
10962,76,2015-03-19,Lakkalikori,Beverages,44,792
10963,60,2015-03-19,"Camembert Pierrot","Dairy Products",2,57.8
10964,18,2015-03-20,"Carnarvon Tigers",Seafood,6,375
10964,38,2015-03-20,"Cote de Blaye",Beverages,5,1317.5
10964,69,2015-03-20,Gudbrandsdalsost,"Dairy Products",10,360
10965,51,2015-03-20,"Manjimup Dried Apples",Produce,16,848
10966,37,2015-03-20,"Gravad lax",Seafood,8,208
10966,56,2015-03-20,"Gnocchi di nonna Alice","Grains & Cereals",12,387.6
10966,62,2015-03-20,"Tarte au sucre",Confections,12,502.86
10967,19,2015-03-23,"Teatime Chocolate Biscuits",Confections,12,110.4
10967,49,2015-03-23,Maxilaku,Confections,40,800
10968,12,2015-03-23,"Queso Manchego La Pastora","Dairy Products",30,1140
10968,24,2015-03-23,"Guarana Fantastica",Beverages,30,135
10968,64,2015-03-23,"Wimmers gute Semmelknodel","Grains & Cereals",4,133
10969,46,2015-03-23,Spegesild,Seafood,9,108
10970,52,2015-03-24,"Filo Mix","Grains & Cereals",40,224
10971,29,2015-03-24,"Thuringer Rostbratwurst","Meat & Poultry",14,1733.06
10972,17,2015-03-24,"Alice Mutton","Meat & Poultry",6,234
10972,33,2015-03-24,Geitost,"Dairy Products",7,17.5
10973,26,2015-03-24,"Gumbar Gummibarchen",Confections,5,156.15
10973,41,2015-03-24,"Jack's New England Clam Chowder",Seafood,6,57.9
10973,75,2015-03-24,"Rhonbrau Klosterbier",Beverages,10,77.5
10974,63,2015-03-25,Vegie-spread,Condiments,10,439
10975,8,2015-03-25,"Northwoods Cranberry Sauce",Condiments,16,640
10975,75,2015-03-25,"Rhonbrau Klosterbier",Beverages,10,77.5
10976,28,2015-03-25,"Rossle Sauerkraut",Produce,20,912
10977,39,2015-03-26,"Chartreuse verte",Beverages,30,540
10977,47,2015-03-26,"Zaanse koeken",Confections,30,285
10977,51,2015-03-26,"Manjimup Dried Apples",Produce,10,530
10977,63,2015-03-26,Vegie-spread,Condiments,20,878
10978,8,2015-03-26,"Northwoods Cranberry Sauce",Condiments,20,680
10978,21,2015-03-26,"Sir Rodney's Scones",Confections,40,340
10978,40,2015-03-26,"Boston Crab Meat",Seafood,10,184
10978,44,2015-03-26,"Gula Malacca",Condiments,6,99.2
10979,7,2015-03-26,"Uncle Bob's Organic Dried Pears",Produce,18,540
10979,12,2015-03-26,"Queso Manchego La Pastora","Dairy Products",20,760
10979,24,2015-03-26,"Guarana Fantastica",Beverages,80,360
10979,27,2015-03-26,"Schoggi Schokolade",Confections,30,1317
10979,31,2015-03-26,"Gorgonzola Telino","Dairy Products",24,300
10979,63,2015-03-26,Vegie-spread,Condiments,35,1536.5
10980,75,2015-03-27,"Rhonbrau Klosterbier",Beverages,40,248
10981,38,2015-03-27,"Cote de Blaye",Beverages,60,15810
10982,7,2015-03-27,"Uncle Bob's Organic Dried Pears",Produce,20,600
10982,43,2015-03-27,"Ipoh Coffee",Beverages,9,414
10983,13,2015-03-27,Konbu,Seafood,84,428.4
10983,57,2015-03-27,"Ravioli Angelo","Grains & Cereals",15,292.5
10984,16,2015-03-30,Pavlova,Confections,55,959.75
10984,24,2015-03-30,"Guarana Fantastica",Beverages,20,90
10984,36,2015-03-30,"Inlagd Sill",Seafood,40,760
10985,16,2015-03-30,Pavlova,Confections,36,565.38
10985,18,2015-03-30,"Carnarvon Tigers",Seafood,8,450
10985,32,2015-03-30,"Mascarpone Fabioli","Dairy Products",35,1008
10986,11,2015-03-30,"Queso Cabrales","Dairy Products",30,630
10986,20,2015-03-30,"Sir Rodney's Marmalade",Confections,15,1215
10986,76,2015-03-30,Lakkalikori,Beverages,10,180
10986,77,2015-03-30,"Original Frankfurter Grune Sose",Condiments,15,195
10987,7,2015-03-31,"Uncle Bob's Organic Dried Pears",Produce,60,1800
10987,43,2015-03-31,"Ipoh Coffee",Beverages,6,276
10987,72,2015-03-31,"Mozzarella di Giovanni","Dairy Products",20,696
10988,7,2015-03-31,"Uncle Bob's Organic Dried Pears",Produce,60,1800
10988,62,2015-03-31,"Tarte au sucre",Confections,40,1774.8
10989,6,2015-03-31,"Grandma's Boysenberry Spread",Condiments,40,1000
10989,11,2015-03-31,"Queso Cabrales","Dairy Products",15,315
10989,41,2015-03-31,"Jack's New England Clam Chowder",Seafood,4,38.6
10990,21,2015-04-01,"Sir Rodney's Scones",Confections,65,650
10990,34,2015-04-01,"Sasquatch Ale",Beverages,60,714
10990,55,2015-04-01,"Pate chinois","Meat & Poultry",65,1326
10990,61,2015-04-01,"Sirop d'erable",Condiments,66,1598.85
10991,2,2015-04-01,Chang,Beverages,50,760
10991,70,2015-04-01,"Outback Lager",Beverages,20,240
10991,76,2015-04-01,Lakkalikori,Beverages,90,1296
10992,72,2015-04-01,"Mozzarella di Giovanni","Dairy Products",2,69.6
10993,29,2015-04-01,"Thuringer Rostbratwurst","Meat & Poultry",50,4642.12
10993,41,2015-04-01,"Jack's New England Clam Chowder",Seafood,35,253.31
10994,59,2015-04-02,"Raclette Courdavault","Dairy Products",18,940.5
10995,51,2015-04-02,"Manjimup Dried Apples",Produce,20,1060
10995,60,2015-04-02,"Camembert Pierrot","Dairy Products",4,136
10996,42,2015-04-02,"Singaporean Hokkien Fried Mee","Grains & Cereals",40,560
10997,32,2015-04-03,"Mascarpone Fabioli","Dairy Products",50,1600
10997,46,2015-04-03,Spegesild,Seafood,20,180
10997,52,2015-04-03,"Filo Mix","Grains & Cereals",20,105
10998,24,2015-04-03,"Guarana Fantastica",Beverages,12,54
10998,61,2015-04-03,"Sirop d'erable",Condiments,7,199.5
10998,74,2015-04-03,"Longlife Tofu",Produce,20,200
10998,75,2015-04-03,"Rhonbrau Klosterbier",Beverages,30,232.5
10999,41,2015-04-03,"Jack's New England Clam Chowder",Seafood,20,183.35
10999,51,2015-04-03,"Manjimup Dried Apples",Produce,15,755.25
10999,77,2015-04-03,"Original Frankfurter Grune Sose",Condiments,21,259.35
11000,4,2015-04-06,"Chef Anton's Cajun Seasoning",Condiments,25,412.5
11000,24,2015-04-06,"Guarana Fantastica",Beverages,30,101.25
11000,77,2015-04-06,"Original Frankfurter Grune Sose",Condiments,30,390
11001,7,2015-04-06,"Uncle Bob's Organic Dried Pears",Produce,60,1800
11001,22,2015-04-06,"Gustaf's Knackebrod","Grains & Cereals",25,525
11001,46,2015-04-06,Spegesild,Seafood,25,300
11001,55,2015-04-06,"Pate chinois","Meat & Poultry",6,144
11002,13,2015-04-06,Konbu,Seafood,56,336
11002,35,2015-04-06,"Steeleye Stout",Beverages,15,229.5
11002,42,2015-04-06,"Singaporean Hokkien Fried Mee","Grains & Cereals",24,285.6
11002,55,2015-04-06,"Pate chinois","Meat & Poultry",40,960
11003,1,2015-04-06,Chai,Beverages,4,72
11003,40,2015-04-06,"Boston Crab Meat",Seafood,10,184
11003,52,2015-04-06,"Filo Mix","Grains & Cereals",10,70
11004,26,2015-04-07,"Gumbar Gummibarchen",Confections,6,187.38
11004,76,2015-04-07,Lakkalikori,Beverages,6,108
11005,1,2015-04-07,Chai,Beverages,2,36
11005,59,2015-04-07,"Raclette Courdavault","Dairy Products",10,550
11006,1,2015-04-07,Chai,Beverages,8,144
11006,29,2015-04-07,"Thuringer Rostbratwurst","Meat & Poultry",2,185.68
11007,8,2015-04-08,"Northwoods Cranberry Sauce",Condiments,30,1200
11007,29,2015-04-08,"Thuringer Rostbratwurst","Meat & Poultry",10,1237.9
11007,42,2015-04-08,"Singaporean Hokkien Fried Mee","Grains & Cereals",14,196
11008,28,2015-04-08,"Rossle Sauerkraut",Produce,70,3032.4
11008,34,2015-04-08,"Sasquatch Ale",Beverages,90,1197
11008,71,2015-04-08,Flotemysost,"Dairy Products",21,451.5
11009,24,2015-04-08,"Guarana Fantastica",Beverages,12,54
11009,36,2015-04-08,"Inlagd Sill",Seafood,18,256.5
11009,60,2015-04-08,"Camembert Pierrot","Dairy Products",9,306
11010,7,2015-04-09,"Uncle Bob's Organic Dried Pears",Produce,20,600
11010,24,2015-04-09,"Guarana Fantastica",Beverages,10,45
11011,58,2015-04-09,"Escargots de Bourgogne",Seafood,40,503.5
11011,71,2015-04-09,Flotemysost,"Dairy Products",20,430
11012,19,2015-04-09,"Teatime Chocolate Biscuits",Confections,50,437
11012,60,2015-04-09,"Camembert Pierrot","Dairy Products",36,1162.8
11012,71,2015-04-09,Flotemysost,"Dairy Products",60,1225.5
11013,23,2015-04-09,Tunnbrod,"Grains & Cereals",10,90
11013,42,2015-04-09,"Singaporean Hokkien Fried Mee","Grains & Cereals",4,56
11013,45,2015-04-09,"Rogede sild",Seafood,20,190
11013,68,2015-04-09,"Scottish Longbreads",Confections,2,25
11014,41,2015-04-10,"Jack's New England Clam Chowder",Seafood,28,243.18
11015,30,2015-04-10,"Nord-Ost Matjeshering",Seafood,15,388.35
11015,77,2015-04-10,"Original Frankfurter Grune Sose",Condiments,18,234
11016,31,2015-04-10,"Gorgonzola Telino","Dairy Products",15,187.5
11016,36,2015-04-10,"Inlagd Sill",Seafood,16,304
11017,3,2015-04-13,"Aniseed Syrup",Condiments,25,250
11017,59,2015-04-13,"Raclette Courdavault","Dairy Products",110,6050
11017,70,2015-04-13,"Outback Lager",Beverages,30,450
11018,12,2015-04-13,"Queso Manchego La Pastora","Dairy Products",20,760
11018,18,2015-04-13,"Carnarvon Tigers",Seafood,10,625
11018,56,2015-04-13,"Gnocchi di nonna Alice","Grains & Cereals",5,190
11019,46,2015-04-13,Spegesild,Seafood,3,36
11019,49,2015-04-13,Maxilaku,Confections,2,40
11020,10,2015-04-14,Ikura,Seafood,24,632.4
11021,2,2015-04-14,Chang,Beverages,11,156.75
11021,20,2015-04-14,"Sir Rodney's Marmalade",Confections,15,1215
11021,26,2015-04-14,"Gumbar Gummibarchen",Confections,63,1967.49
11021,51,2015-04-14,"Manjimup Dried Apples",Produce,44,1749
11021,72,2015-04-14,"Mozzarella di Giovanni","Dairy Products",35,1218
11022,19,2015-04-14,"Teatime Chocolate Biscuits",Confections,35,322
11022,69,2015-04-14,Gudbrandsdalsost,"Dairy Products",30,1080
11023,7,2015-04-14,"Uncle Bob's Organic Dried Pears",Produce,4,120
11023,43,2015-04-14,"Ipoh Coffee",Beverages,30,1380
11024,26,2015-04-15,"Gumbar Gummibarchen",Confections,12,374.76
11024,33,2015-04-15,Geitost,"Dairy Products",30,75
11024,65,2015-04-15,"Louisiana Fiery Hot Pepper Sauce",Condiments,21,442.05
11024,71,2015-04-15,Flotemysost,"Dairy Products",50,1075
11025,1,2015-04-15,Chai,Beverages,10,162
11025,13,2015-04-15,Konbu,Seafood,20,108
11026,18,2015-04-15,"Carnarvon Tigers",Seafood,8,500
11026,51,2015-04-15,"Manjimup Dried Apples",Produce,10,530
11027,24,2015-04-16,"Guarana Fantastica",Beverages,30,101.25
11027,62,2015-04-16,"Tarte au sucre",Confections,21,776.47
11028,55,2015-04-16,"Pate chinois","Meat & Poultry",35,840
11028,59,2015-04-16,"Raclette Courdavault","Dairy Products",24,1320
11029,56,2015-04-16,"Gnocchi di nonna Alice","Grains & Cereals",20,760
11029,63,2015-04-16,Vegie-spread,Condiments,12,526.8
11030,2,2015-04-17,Chang,Beverages,100,1425
11030,5,2015-04-17,"Chef Anton's Gumbo Mix",Condiments,70,1494.5
11030,29,2015-04-17,"Thuringer Rostbratwurst","Meat & Poultry",60,5570.55
11030,59,2015-04-17,"Raclette Courdavault","Dairy Products",100,4125
11031,1,2015-04-17,Chai,Beverages,45,810
11031,13,2015-04-17,Konbu,Seafood,80,480
11031,24,2015-04-17,"Guarana Fantastica",Beverages,21,94.5
11031,64,2015-04-17,"Wimmers gute Semmelknodel","Grains & Cereals",20,665
11031,71,2015-04-17,Flotemysost,"Dairy Products",16,344
11032,36,2015-04-17,"Inlagd Sill",Seafood,35,665
11032,38,2015-04-17,"Cote de Blaye",Beverages,25,6587.5
11032,59,2015-04-17,"Raclette Courdavault","Dairy Products",30,1650
11033,53,2015-04-17,"Perth Pasties","Meat & Poultry",70,2066.4
11033,69,2015-04-17,Gudbrandsdalsost,"Dairy Products",36,1166.4
11034,21,2015-04-20,"Sir Rodney's Scones",Confections,15,135
11034,44,2015-04-20,"Gula Malacca",Condiments,12,233.4
11034,61,2015-04-20,"Sirop d'erable",Condiments,6,171
11035,1,2015-04-20,Chai,Beverages,10,180
11035,35,2015-04-20,"Steeleye Stout",Beverages,60,1080
11035,42,2015-04-20,"Singaporean Hokkien Fried Mee","Grains & Cereals",30,420
11035,54,2015-04-20,Tourtiere,"Meat & Poultry",10,74.5
11036,13,2015-04-20,Konbu,Seafood,7,42
11036,59,2015-04-20,"Raclette Courdavault","Dairy Products",30,1650
11037,70,2015-04-21,"Outback Lager",Beverages,4,60
11038,40,2015-04-21,"Boston Crab Meat",Seafood,5,73.6
11038,52,2015-04-21,"Filo Mix","Grains & Cereals",2,14
11038,71,2015-04-21,Flotemysost,"Dairy Products",30,645
11039,28,2015-04-21,"Rossle Sauerkraut",Produce,20,912
11039,35,2015-04-21,"Steeleye Stout",Beverages,24,432
